ID,Subject,Bangla,Arabic,Urdu,English,Pronunciation
HS-72,ঘরের প্রয়োজনীয় দ্রব্যাদি / مُسْتَلْزَمَاتُ الْمَنْزِلِ / House-hold things,মাছি তাড়ানোর ঝাড়ন,مِنَشَّةٌ,مور چھل,Fly whisk,(ফ্লাই হুইস্ক)
HS-73,ঘরের প্রয়োজনীয় দ্রব্যাদি / مُسْتَلْزَمَاتُ الْمَنْزِلِ / House-hold things,ঘোড়ার লোমের ঝাড়ু,مَذِبٌّ,چوری,Horsehair brush,(হর্সহেয়ার ব্রাশ)
HS-74,ঘরের প্রয়োজনীয় দ্রব্যাদি / مُسْتَلْزَمَاتُ الْمَنْزِلِ / House-hold things,"বস্তা, থলে",جَوَالِقٌ,"بورا، تھلا",Bag / Sack,(ব্যাগ / স্যাক)
HS-75,ঘরের প্রয়োজনীয় দ্রব্যাদি / مُسْتَلْزَمَاتُ الْمَنْزِلِ / House-hold things,"ফার্নিচার, বিলাস সামগ্রী",مُوْبَلْيَاتٌ,فرنیچر,Furniture,(ফার্নিচার)
HS-76,ঘরের প্রয়োজনীয় দ্রব্যাদি / مُسْتَلْزَمَاتُ الْمَنْزِلِ / House-hold things,মোমযুক্ত জামা,مُشَمَّعٌ,موم جامہ,Waxed shirt,(ওয়্যাক্সড শার্ট)
PH-01,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"বুনিয়াদ, ভিত্তি",أَسَاسٌ,بنیاد,Foundation,(ফাউন্ডেশন)
PH-02,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,পাকা ইট,أٰجُرٌّ,پکی اینٹ,Burned brick,(বার্নড ব্রিক)
PH-03,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,কাঁচা ইট,لِيْنَةٌ,کچی اینٹ,Mud brick,(মাড ব্রিক)
PH-04,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,ইট,طَوِيَّةٌ,اینٹ,Brick,(ব্রিক)
PH-05,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,দরজা,بَابٌ,دروازہ,Door,(ডোর)
PH-06,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"বড় দরজা, ফটক",بَوَّابَةٌ,"بڑا دروازہ، پھاٹک",Gate,(গেট)
PH-07,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,ছোট গেইট বিশিষ্ট বড় ফটক,رِتَاجٌ,بڑا پھا ٹکٹ جس میں آمد و رفت کی کھز کی ہوتی ہے۔,Entrance,(এন্ট্র্যান্স)
PH-08,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"দহলিজ, অলিন্দ, বারান্দা",عَتْبَةٌ,دہلیز,Corridor,(করিডোর)
PH-09,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"প্রাচীর, দেওয়াল",حَائِطٌ,دیوار,Wall,(ওয়াল)
PH-10,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"তলা, ধাপ, স্তর",طَبْقَةٌ,منزل یعنی درجہ,Storey,(স্টোরি)
PH-11,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"গোল কামরা, অভ্যার্থনা কক্ষ",مَحَلُّ الْاِسْتِقْبَالِ,گول کمرہ,Drawing room,(ড্রয়িং রুম)
PH-12,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,খাবার কক্ষ,أَوْضَةُ الْأَكْلِ,کھانے کا کمرہ,Dining room,(ডাইনিং রুম)
PH-13,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"দফতর, অফিস",مَكْتَبَةٌ,دفتر,Office,(অফিস)
PH-14,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,আলমারী,رَفْرَفٌ,الماری,Almirah,(আলমিরা)
PH-15,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,জানালা,شُبَّاكٌ,کھڑکی ,Window,(উইন্ডো)
PH-16,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,বালাখানা,غُرْفَةٌ,بالاخانہ,Ballroom,(বলরুম)
PH-17,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,গোসলখানা,مُغْتَسَلٌ,غسل خانہ,Bathroom,(বাথরুম)
PH-18,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,পায়খানা,"مُسْتَرَاحٌ، حَمَّامٌ",پاخانہ کی جگہ,Latrine,(ল্যাট্রিন)
PH-19,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,সৌচাগার,بَيْتُ الْخَلَاءِ,پاخانہ کی جگہ,Latrine,(ল্যাট্রিন)
PH-20,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"আলো প্রবেশের পথ, ছাদের জানালা, ভেন্টিলেটার",مَنْفَذٌ,روشن دان,Ventilator,(ভেন্টিলেটর)
PH-21,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,গন্বুজ,قُبَّةٌ,گنبد,Dome,(ডোম)
PH-22,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,পাঁচিল,فَصِيْلٌ,منڈیر,Wall,(ওয়াল)
PH-23,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,ছাদ,سَقْفٌ,چھت,Roof,(রুফ)
PH-24,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,পয়ঃ প্রণালী ড্রেন,مِيْزَابٌ,پرنالا,Drain,(ড্রেইন)
PH-25,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"ব্যালকনি, গ্যালারী",كُنَّةٌ,چھجا,Balcony,(ব্যালকনি)
PH-26,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,শাহতির কড়িকাঠ,جِذْعٌ,کڑی,Joist,(জয়েস্ট)
PH-27,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,ব্যালকনি,شَرْفَةٌ,کنگرہ,Balcony,(ব্যালকনি)
PH-28,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,শার্টার ছিটকানি,دَفْرٌ,چٹخنی,Shutter,(শাটার)
PH-29,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"স্তম্ভ, খুঁটি",عُمُوْدٌ,ستون,Pillar,(পিলার)
PH-30,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"আঙ্গিনা, উন্মুক্ত স্থান","سَاحَةٌ، فِنَاءٌ",صحن,Compound,(কম্পাউন্ড)
PH-31,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"রাস্তা, ফুটপাত",مَمَرٌّ,"راستہ، گذرگاہ",Footpath,(ফুটপাথ)
PH-32,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,চৌবাচ্চা,بَالُوْحَةٌ,چہ بچہ,Tank,(ট্যাঙ্ক)
PH-33,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,বারান্দা,مَالُوْنٌ,بر آمدہ,Veranda,(বারান্দা)
PH-34,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"কোণ, কর্ণার",زَاوِيَةٌ,گوشہ,Angle,(অ্যাঙ্গেল)
PH-35,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,ঘরের সম্মুখস্থ বাগান,بَكْنِيْنَةٌ,باغیچہ جو گھر کے سامنے لگاتے ہیں,Garden,(গার্ডেন)
PH-36,ঘরের বিভিন্ন অংশ / أَجْزَاءُ الْمَنْزِلِ / Parts of the House,"সিঁড়ি, সোপার",سُلَّمٌ,زینہ,Stair,(স্টেয়ার)
ST-01,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,"সূচী, সূঁচ",إِبْرَةٌ,سوئی,Needle,(নিডল)
ST-02,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,"বড় সূঁই, পেকিং করার সূই",مِسَلَّةٌ,سؤا,Bodkin,(বডকিন)
ST-03,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,সূইদানী,مَثْبَرَةٌ,,Needle Case,(নিডল কেইস)
ST-04,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,সুতা,خَيْطٌ,تاگا,Thread,(থ্রেড)
ST-05,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,সেলাই মেশিন,أٰلَةُ الْخِيَاطَةِ,سینے کی مشین,Sewing Machine,(সিউয়িং মেশিন)
ST-06,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,তালি লাগানো,تَرْقِيْعٌ,پیوند لگانا,Patch,(প্যাচ)
ST-07,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,"এমব্রয়ডারী করা, সুন্দর সূচিকর্ম করা",تَطْرِيْزٌ,بیل بوٹے نکالنا,Embroidery,(এমব্রয়ডারি)
ST-08,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,"সেলাইয়ের টাকা দেয়া, জুতার তালি দেয়া",تَشْرِيْحٌ,ٹانکنا,Patch on shoe,(প্যাচ অন শু)
ST-09,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,ইস্ত্রি,مِكْوَاةٌ,استری,Iron,(আয়রন)
ST-10,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,"আঙ্গুলী, (সেলাই করার সময় যা আঙ্গুলে লাগানো হয়)",يَرْوَازٌ,انگشتانہ,Finger cap / Thimble,(ফিঙ্গার ক্যাপ / থিম্বল)
ST-11,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,সূঁচের ছিদ্র,سَمٌّ,سوی کا ناکہ,Needle hole / Eye,(নিডল হোল / আই)
ST-12,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,কাঁচি,مِقَصٌّ,قینچی,Scissors,(সিজার্স)
ST-13,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,সূতা সূঁচ হতে বের হয়ে যাওয়া,اِنْسِلَالُ الْخَيْطِ,تاگی کا سوئ سے نکل جانا,To unthread the needle,(টু আনথ্রেড দ্য নিডল)
ST-14,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,সূতার গুটি,كُبَّةٌ,تاگے کی گولی,Thread ball,(থ্রেড বল)
ST-15,সেলাইয়ের সরঞ্জাম / أَدَوَاتُ الْخِيَاطَةِ / Sewing instruments,সূতার রীল,بُكْرَةُ الْخَيْطَانِ,تاگے کی ریل,Thread reel,(থ্রেড রিল)
CL-01,পোশাক সম্পর্কে / أَلْفَاظٌ تَتَعَلَّقُ بِالْمَلَابِسِ / About Clothes,টুপি,كُوْفِيَّةٌ,ٹوپی,Cap,(ক্যাপ)
CL-02,পোশাক সম্পর্কে / أَلْفَاظٌ تَتَعَلَّقُ بِالْمَلَابِسِ / About Clothes,টুপি,قَلَنْسُوَةٌ,ٹوپی,Cap,(ক্যাপ)
CL-03,পোশাক সম্পর্কে / أَلْفَاظٌ تَتَعَلَّقُ بِالْمَلَابِسِ / About Clothes,পাগড়ির নীচের টুপি,طَاقِيَةٌ,ٹوپی زیر عمامہ,Skullcap / Under-cap,(স্কালক্যাপ / আন্ডার-ক্যাপ)
